HSPB1_HUMAN,ENOA_HUMAN,NPM_HUMAN,HS90A_HUMAN,HS90B_HUMAN,ANXA5_HUMAN,H14_HUMAN,CH60_HUMAN,KPYM_HUMAN,ENPL_HUMAN,PGAM1_HUMAN,NUCL_HUMAN,RL13_HUMAN,CALR_HUMAN,S10AB_HUMAN,RBMX_HUMAN,LPPRC_HUMAN,RL28_HUMAN,HNRPM_HUMAN,RS23_HUMAN,TYB10_HUMAN,RS4X_HUMAN,H4_HUMAN,RL23_HUMAN,HNRPU_HUMAN,PSME1_HUMAN,EF1A1_HUMAN,PARK7_HUMAN,BioReplicate
11.4238415797227,12.9998676675372,12.4172653156139,12.0581551434553,,,12.083237899811,,10.8864011654757,,,12.3526216718743,12.0487624763064,,10.5269992268831,,10.4465798304225,12.0969823418087,11.0463123751202,11.9984609597154,,,12.8852464702948,12.3657010045367,11.8601925404093,,12.0550313531122,,1
,13.0344750649476,13.0187189373855,11.669983504333,,,12.562471215529,11.7104166598744,,,11.9143750512092,12.6589477953988,,,10.2900273436978,11.1176318220749,10.369672210982,12.254644865721,,11.8990310811876,12.5986650245048,,12.6457897955049,,,,11.9704981636621,11.6737775354705,1
10.9260407596119,13.0262279263264,13.0362248447006,12.0877472485254,12.1199288310091,,13.0973735083093,11.0743000332726,,11.0980863913892,12.3462893696854,,,,10.5620782453439,11.4128613825763,10.8105345489152,12.3511652306772,11.5954124564873,12.5856464619622,13.3377106475428,12.1696555299743,13.2478114709226,12.32136244768,12.0154098637557,,12.262675688793,11.5578194458952,1
10.6309180483086,11.1861868659934,,10.4197150915134,10.0009379456982,8.67555341278942,11.2306142741291,,,,10.5060794622957,11.1115858296725,10.292384836287,,9.66784358737051,,,10.6962755454755,9.74957824035011,11.026072532486,,,,10.5800446357712,10.0482458901807,10.1966681535553,,10.1842698960216,1
,11.4724445021699,11.4126560718609,10.4825424667202,,,,10.3331133555561,,,11.5986063417243,,11.2928113001605,8.89883591868934,,9.65180354229031,9.39481585505778,11.1766423605864,,11.5798705667509,,,11.8020715448466,10.9233540345057,10.8920330333803,9.09037847032109,10.3057955997458,10.1509521399331,1
,,11.8112677103422,11.2519631175139,11.7755185855343,11.0505045279822,11.9030271717628,11.0357603859077,,10.3769064053359,,11.9512565612144,11.6167901196626,9.59678476444771,,10.878275038161,,,10.7378859873943,,12.5950972328639,11.7611333298258,,11.6755359112463,,,11.2643843475195,,1
,9.42713178691118,9.18523491648954,,9.58428266383208,,9.35817535011756,,,7.67467404095595,9.99925480344423,,8.47581336233843,6.17900116292859,,,,,,10.3008132495754,11.5295589863134,,,,,8.02556098786865,7.24417011277795,,1
10.8619725833664,,12.7504692942553,11.5714764308554,11.100396702738,,11.9607352514165,10.9453374435954,10.7480004166893,10.522724251671,11.7769125850515,12.0560392923086,11.8308753239903,10.2648260500747,,10.705762805872,,,10.7275692702547,,,11.398132299758,12.5391392747859,11.5667392397895,11.1539097450831,,9.9573420285318,,1
10.5988624190861,11.6941071796323,12.3655564345964,10.2211308770236,10.9291782817557,,9.48976696793579,,,,11.3998481562717,11.5045042944335,11.8842638739088,10.0833504354065,9.99296287515447,,,,,,,10.6842060302351,,11.3826827574218,11.2196374252827,,,,1
9.9587546527065,,8.79064878606262,,10.5657647244687,,10.1928008298278,,,,10.3436305432521,,,,,,7.90030187885894,,9.75531053547331,11.9865120222698,11.1362621506832,9.42874608464659,,10.3761148093239,8.65676510122671,9.42068225480321,,8.35217449452199,1
10.4003447058038,11.9546838176523,,,11.4750458702304,10.6997505028833,,,10.5352427339896,10.2173730901541,12.2119075312904,,11.4371197037873,9.87454549440309,10.4437309121036,11.0491442393088,10.0943790236229,,10.6226899585616,,12.3537494087984,11.5821629600925,12.3301771210219,,10.8731819224323,10.8996307654609,11.1004290917274,,1
,,12.7890529140339,11.8740259890096,11.8412390080246,12.0887579496132,,,10.8054580487705,,,,12.0741758796702,10.5780667499674,,11.325287554119,10.3215454126278,,11.2964178043369,11.9430043748168,12.8436166357304,,12.3126021859339,,11.7520690568994,10.0654767842008,11.6040412936722,,1
,12.9712186227421,,11.511067776049,11.6695201572715,,13.0558886486898,11.4236991321387,,,12.323337727401,12.8795330109137,12.8031372783586,,,,,,11.3987125199581,12.4477724842358,,11.7439977751912,,12.096893841453,12.1263691795378,10.3581296696723,11.361220798896,,1
10.596911037836,11.2083089200834,,10.9854031193159,10.7578681140157,,11.6021286663917,,,,11.1534873042601,,11.7493233295876,,,10.5406373355139,9.82803750878444,11.4467475254329,10.1650952462043,11.6848507861369,13.4593822940335,,,11.1764417632712,10.6107686563406,10.974140104125,,,1
,13.2506021720218,12.8878210427215,11.837617045949,12.1545315840117,10.4773264083896,,,10.807318438759,,,12.5690227370851,11.8925392276364,10.3508521507552,,,10.5183333197671,12.3687558976842,11.313910242744,,13.1184712800804,11.4710468261468,12.7957882439009,12.0098063648777,11.657513559478,10.4997998895149,,11.2516249837166,1
,,12.0967603437651,,10.9647444038721,11.6795823014847,12.2917006104449,,,,11.8382007151498,11.8879225493417,11.7106841066939,9.7434457102,,11.1268102499469,9.60118754055151,11.6696893092126,10.8894633241359,11.3217290512322,,,,11.7396114065387,11.5115881166664,,11.5849408617028,10.668444603121,1
,11.8795645423838,,,11.3760233771005,,12.1553522684169,10.6194214884271,,11.0780739831728,11.5630248290117,11.6622603205204,12.0274838350468,10.2004572508376,10.7770750767733,,9.7467700679976,11.9200462272783,,,,11.7576267354651,,11.2429126448723,,9.37349763132505,,11.2933995776669,1
12.0440189107422,12.3721044738838,12.7530303238313,,12.4027696474192,10.3775136915293,12.3535119207307,,,11.4828531164255,12.9944465955305,12.2912123875073,,9.79676859106327,,11.0831378697796,11.0319977247583,12.0018562870268,,12.8783692261882,,11.7518389443602,12.4842936617128,,11.456424887778,,12.1636143820794,10.3352450001766,1
10.5663057692985,12.4029001077429,12.2651660690588,11.3575334614284,,10.54628956072,11.3789757734751,,,10.6749839609125,,,11.7766472968044,,,11.2571927923118,10.1470464355878,12.0473527074271,10.9701133611136,11.7720700857134,,11.4392504228647,12.4334904335726,,11.3648626161575,10.3144565785003,,10.8418430403474,1
,,10.2822380090037,10.2478154719053,10.6924094668177,9.41707172704404,8.99991633313681,,,9.39816366624821,,10.8356620615815,8.93628906964472,,,10.8165550610116,,10.8571313732888,,,10.620646610677,10.1167058787823,,11.2658483948013,,9.55203759458442,,,1
11.6188335868012,,13.2910484129581,11.9369237565455,12.4835631129138,,12.8352053136014,11.4962303279094,11.7589467394988,11.5788323126659,12.717399430611,,12.4858571238472,,10.677622062725,11.7594514659146,10.802627914434,,11.8994136815181,12.7907860571306,12.9056898904604,12.3354604664945,13.2639048604223,,,,12.7359688572383,10.669231202444,1
11.0194543011967,12.2778633794967,,,11.2735427590448,10.856396505687,12.4561913838054,,,10.4795599924219,11.7858869215024,11.9221042740905,11.3822493811697,,10.406901004191,10.3838937214294,9.42712157389979,11.2538612538427,10.768656549778,11.4038384529112,12.5104164449231,10.1481024344559,11.3467379201118,,10.9717388812552,8.7999047324829,10.3821993094719,11.4054055015154,1
,11.4440631125256,12.218625605196,,,9.67147122727202,12.2010166042987,10.1190376874772,9.76642432709672,,11.028401411685,11.7367507868305,11.8841664682594,8.80724065801052,10.2248483399051,9.81179193577067,,,10.5148075080897,11.3975937687016,12.5038613858231,,,,,7.6822477950522,,10.3003310733488,1
11.8312819355419,12.2371375337506,12.5316991355829,12.0943085269199,,,12.2162925976447,11.5935491254801,,11.3946386453605,12.3442707081947,,12.5082609354516,11.0230787024056,11.2294924459709,11.7209346497475,10.4136427368803,12.2433852351446,11.5415548420591,12.0841756151327,13.6478994697155,12.3128928789604,13.1085852285237,,11.5587075829378,12.5101573053396,,11.0679155283767,1
11.4651850220262,12.7877303209044,,,12.7774153421499,11.3177487546749,12.930835882807,11.9678520741153,11.0962155816389,11.583117186906,12.6458874240781,12.815756138586,12.3818385637365,10.7273948391535,,,10.9096514957824,,,,13.1113810297954,12.0177557005226,12.9800603788524,12.266020933895,11.9763949288369,,12.8722941013084,11.868819104653,1
10.057851214976,11.8177700427239,,,11.1708881592349,9.99169413443293,11.9443945868038,,,,,11.5647854642627,11.3614158411898,,,,9.48738759206446,,,11.1279315797993,11.8428175869661,,11.1992761609566,,10.959517835908,,11.0960721156046,10.1005818864854,1
11.114061440603,,,,,,12.034823360279,,10.4847839626311,,11.6218645422962,11.581747831245,11.5622123364325,9.99862404244187,11.4280351736175,10.7714472626675,,11.298332832144,10.6269002042324,,,11.5193975864802,12.3256123929782,11.5241847906229,11.0804375680099,9.4285209977101,,11.3758016943511,1
10.8613803962402,,11.9142137055835,,10.6141819641929,11.1368095870204,12.0037724882755,,,10.2076287296489,,11.5467877981177,,9.65036338976653,,,,11.291288453754,10.3815993270891,11.7319619936998,,9.66722373202099,11.8890266477435,11.3273175578484,,,,,1
10.7823022265633,11.8302620933594,,,10.4772524302994,10.4264898624231,12.0262660185078,10.446148230085,,,,11.8135763919935,,,9.26230288023941,10.6244092815813,8.39165964857159,11.515878852707,,10.9700698022462,12.8220850995569,,12.0165174600175,10.953326759048,,,,10.1313140393786,1
,,13.0726338711653,11.4075044598214,11.4742141494447,,12.0945781524123,,,,12.6058901505869,11.6066111756641,,11.3679125649656,10.8149585294495,,10.4824080085795,11.7865819318722,,11.1786302620305,13.7337060372622,12.0206979761544,12.8696082305609,,11.7214596407439,10.4241289842563,11.9570314308067,10.9752677428962,1
11.1846033979874,11.4727736935358,12.6153037614273,,11.7916538026476,10.4968188968832,11.6481085563544,10.6397919450931,11.1916247596641,11.3051278358979,11.8729746548707,11.5327080933612,,9.73748505677949,9.94291191731203,10.3253061215145,9.40137685878519,12.5975825297532,10.8083044447151,11.2907403769573,11.1097562409451,,12.4277591002008,,11.2235681403024,,10.8186887902718,10.7727327660566,1
11.1734946057383,10.799647624836,11.3382736984111,10.1159247581535,10.0406423648389,9.23414469155332,10.8664678242731,,9.12744585362613,9.84507274060185,10.8655026063732,,,8.87952178838035,,9.97863358255407,,10.7478711516798,9.36344393491679,,11.0036690687329,10.6193303346395,11.6531016505696,,,8.89997457768203,,9.36621927217616,1
11.1221797673375,,12.6663721045376,12.0033826543122,,,,11.4718972256256,,11.0021911365193,12.6503898597521,12.4976827573473,12.3438843810697,10.2811928869793,,,,12.4134418910238,11.1773462251211,12.0377104587555,12.8759557325864,11.5129400100938,,,11.8054793051564,,11.2665160526005,11.4496339219265,1
,,,11.8854951899488,11.2120893688744,9.77376170437018,11.9036175620392,,11.2169610824954,,,,11.793517518965,9.70906921636543,10.7173005738136,,,11.8395196053417,11.0991977168198,,12.0345639136911,,12.551069770499,12.1178875238666,11.5214285548736,9.73142422511908,11.9700285836378,10.4888192004637,1
12.3873316454007,13.5207950669916,13.6381507401362,12.7848631918018,13.0712750209533,12.4718221505281,,12.7417674274502,12.3205339079754,12.2170066995576,13.3624820139001,13.4651298670781,,,12.3899659416858,,11.1470871215107,13.3814888308189,,12.9678131171256,,,13.5205081316463,13.2283499759445,,,12.8157739683515,,1
,7.94449916067209,8.45186979000907,,,8.55334450522264,,11.1875188041132,,10.6731604154379,,,,9.9775507141116,,,9.87639123034374,,,,,,,,,,,8.97550892737336,1
11.0895446611127,11.8121921785328,,11.1541339086453,11.7066515645503,,11.9615301139077,11.0689100225962,,,,12.0408536841153,11.776262685526,,,10.8674833116489,,11.9519881545222,,11.603443810858,,11.6758610836595,11.9289986403758,11.8652042187513,,,11.1089898392512,10.2951290084882,1
11.2786401098053,13.3195931416944,13.3284265049803,11.9364222680222,12.3272413136005,10.0568717111043,13.1072370668075,11.5975318991987,11.7677629513704,12.1670707452897,12.9147518852493,12.9930657984159,12.3197686858688,11.3865897892362,10.9624677969305,11.7612436105486,,12.7540728280299,11.9370351236019,12.3019210578925,13.1899059641516,,13.9224947902162,,12.0403126462322,,11.7838492985716,11.7539857178499,1
,12.0420546375949,11.7999024441284,10.7913465644445,10.8600768391613,,10.1083213289826,,9.57931136750834,,10.8264414828908,,11.0420315166754,9.71652743617233,,,9.75160768382889,11.2777285418723,10.5805062036251,,12.1507916812991,,11.5414125014531,11.3232824892791,10.7720239376045,8.42446948931484,,,1
10.7172878048931,12.0760288585928,12.3881883651212,,10.9201857227727,9.23565945587629,11.9944231567159,11.0906301641482,10.3733494994049,10.1361878760531,11.0444569551093,11.9006393835152,11.5831323524392,,,10.6053718248661,10.1484701800115,11.4170593988385,,11.359752104721,,10.8697889576613,11.8780252672195,11.3360105392093,10.8418767250367,10.0306473741255,,,1
,13.3638355179519,13.1136552069203,12.4355107587851,12.3434632578465,12.0866963044536,,,,11.8893122001563,12.9154884440497,12.7699031873685,12.4553675199688,,,,,12.6277504618098,11.6380260647337,,14.6655385684329,,,12.4851555619803,,,12.1657224644152,,1
11.3734462870497,12.6179598848513,12.3869912370047,,11.8301480784387,11.1588742692055,12.0724431370565,,,,,11.9866024899985,12.4063405309318,10.5722290610784,,,,12.3560860724461,11.1285938591742,12.3169242025755,13.4786525801882,11.8601455285525,11.913913901046,,11.3578592519479,9.59765706089485,12.2691081562982,,1
11.1474954786838,,12.9061672334115,11.9719468078805,,10.4288605853971,11.3153482487803,11.4177618497697,11.1125774240429,11.7439043599526,13.5209897233128,12.5531901245896,12.3473670260025,,11.2253304427201,11.5485331125336,,,,,13.7216769916095,12.2004534763106,12.3618146106317,12.2000542750769,,10.6943136843821,12.024881043391,10.5352547618373,1
,13.0670844338237,,12.3299821078562,,12.6260754126906,13.0862251506401,,,,12.9230428298107,,12.8740325625974,11.1998452876378,11.7451227022024,,,13.1369405028094,,12.4453250040922,14.9496079844367,,13.9971789596409,12.6710732400976,,11.4990511856633,12.91032130432,12.0398453280579,1
,12.3232123762741,12.5435563511523,11.6103519501502,,10.664204510689,12.1822106978691,11.3390688043413,,10.7517709291264,11.6614997512957,,11.4249615000462,,,,,11.769637623655,10.8725701285081,,12.209994647264,11.1267495589811,,11.6593698416543,11.0461776914879,10.1136418449237,11.7302159074609,,1
10.2327669273171,11.3174174954182,12.2086908075715,,,,,,9.6900595617994,10.506754023667,,,,,10.3683438140033,,,11.4663149410639,10.6578611101838,12.1879140727844,12.8168140790232,,,,,10.68373285375,,10.1680977353185,1
,,,10.9258401986003,11.2099400877796,11.7517902964926,12.3900685863689,11.363863105587,10.2856751807917,,11.6482459810838,,12.170459976143,10.5627609258806,,,9.98602132770373,11.9663741974187,11.2485291065079,12.0137656173118,12.3503257369343,,,11.5014922501524,11.4674015028364,10.9464268544525,11.9908993862992,,1
,,12.6873717027392,11.6538255854744,11.7660881752202,10.7733613117066,11.8219809277227,,10.9187008970433,11.0777971428316,11.9410675678629,11.7744465234851,11.9635123911683,10.104637235971,,10.9318949141102,,12.1190870385007,10.7069077016973,,12.0907353502009,12.6868640087382,12.0624665628852,11.7526964530634,,10.2715637708031,11.4754371719151,11.5544063823019,1
,,,11.0499503567849,,,11.6103403923614,10.9028543051977,10.024963497688,,11.5728122113089,,11.5912332567506,10.0161087024839,,,,11.5138769364197,,11.565315218547,,11.0636600087085,12.2162940129085,11.4067217218539,10.8489106517028,,11.5360208829684,10.3765917854807,1
